2022-12-01 08:58:36 - INFO - python 21_mbsl.py --dataset dblp --k 1000 --log dblp_mbsl
2022-12-01 08:58:36 - INFO - Namespace(log='dblp_mbsl', gid=2, dataset='dblp', data_path='../preprocess/data/dblp/', train_start=2000, train_end=2011, valid_start=2011, valid_end=2012, node_year=5, train_num=3000, num_ngh=[100, 20, 1, 15], val_percent=100, k=1000, epochs=700, bs=4096, lr=0.0005, embed_dim=128, hidden_channels=128, num_layers=3, dropout=0, gnn='rgcn', method='cave', fusion_mode='cat', beta=0.5, alpha=0.5, valid_freq=1, only_papers=False, save_dir='../save', edge_gnn='sage', two_fuse=0, device=device(type='cuda', index=2), num_rels=4)
2022-12-01 08:59:53 - INFO - all_g: Data(x=[1880956, 128], edge_index=[2, 14090224], edge_attr=[14090224], num_nodes=1880956, ts_infos=[12, 3], raw_nid=[1880956], train_val_split=12284389)
2022-12-01 09:39:09 - INFO - epoch: 0, valid: {2011: {'mrr': 0.1400347501039505, 'hits@1,3,10': [0.05832422897219658, 0.1436348259449005, 0.3129308819770813], 'ndcg,@100': [0.285417729900753, 0.25377086070490296], 'male': 0.5889, 'rmsle': 0.7327, 'cor': 0.4739}}, train: {'mrr': 0.9652, 'cor': 0.5196, 'loss': 0.4291}
2022-12-02 12:21:03 - INFO - epoch: 35, valid: {2011: {'mrr': 0.4827478528022766, 'hits@1,3,10': [0.3845005929470062, 0.5463770627975464, 0.6603513360023499], 'ndcg,@100': [0.5716996386363067, 0.5459797484123966], 'male': 0.5653, 'rmsle': 0.7161, 'cor': 0.4937}}, train: {'mrr': 0.9997, 'cor': 0.5758, 'loss': 0.0565}
2022-12-02 12:55:52 - INFO - epoch: 36, valid: {2011: {'mrr': 0.47850877046585083, 'hits@1,3,10': [0.37899109721183777, 0.5421509146690369, 0.6594201326370239], 'ndcg,@100': [0.5684352723585406, 0.542729571536394], 'male': 0.5601, 'rmsle': 0.7103, 'cor': 0.4957}}, train: {'mrr': 0.9997, 'cor': 0.576, 'loss': 0.0559}
2022-12-02 13:30:29 - INFO - epoch: 37, valid: {2011: {'mrr': 0.4794248342514038, 'hits@1,3,10': [0.38146230578422546, 0.5418763160705566, 0.6566326022148132], 'ndcg,@100': [0.568865952072068, 0.5428479786203645], 'male': 0.5565, 'rmsle': 0.7027, 'cor': 0.4934}}, train: {'mrr': 0.9997, 'cor': 0.5762, 'loss': 0.0555}
2022-12-02 14:05:00 - INFO - epoch: 38, valid: {2011: {'mrr': 0.47831037640571594, 'hits@1,3,10': [0.379707396030426, 0.5422523617744446, 0.6560057997703552], 'ndcg,@100': [0.5679550267357911, 0.5417979184162665], 'male': 0.558, 'rmsle': 0.7084, 'cor': 0.4946}}, train: {'mrr': 0.9997, 'cor': 0.5767, 'loss': 0.055}
2022-12-02 14:42:51 - INFO - epoch: 39, valid: {2011: {'mrr': 0.48448851704597473, 'hits@1,3,10': [0.3831038177013397, 0.5502450466156006, 0.6678963303565979], 'ndcg,@100': [0.5741864019784115, 0.5494196232211582], 'male': 0.5664, 'rmsle': 0.7162, 'cor': 0.4955}}, train: {'mrr': 0.9997, 'cor': 0.5768, 'loss': 0.0546}
2022-12-02 15:27:45 - INFO - epoch: 40, valid: {2011: {'mrr': 0.4821092188358307, 'hits@1,3,10': [0.38459011912345886, 0.5452966094017029, 0.657712996006012], 'ndcg,@100': [0.5709385067225196, 0.5447473423925046], 'male': 0.5594, 'rmsle': 0.7099, 'cor': 0.4935}}, train: {'mrr': 0.9997, 'cor': 0.577, 'loss': 0.0542}
2022-12-02 16:02:41 - INFO - epoch: 41, valid: {2011: {'mrr': 0.4833531081676483, 'hits@1,3,10': [0.38479307293891907, 0.5477200746536255, 0.6592828631401062], 'ndcg,@100': [0.5722585642645396, 0.5464588600373048], 'male': 0.5577, 'rmsle': 0.7036, 'cor': 0.4943}}, train: {'mrr': 0.9997, 'cor': 0.577, 'loss': 0.0536}
2022-12-02 17:00:15 - INFO - epoch: 42, valid: {2011: {'mrr': 0.47790178656578064, 'hits@1,3,10': [0.3795641362667084, 0.541374921798706, 0.6546986103057861], 'ndcg,@100': [0.567725030015992, 0.5416789645419678], 'male': 0.559, 'rmsle': 0.7072, 'cor': 0.4955}}, train: {'mrr': 0.9997, 'cor': 0.5774, 'loss': 0.0533}
2022-12-02 17:47:26 - INFO - epoch: 43, valid: {2011: {'mrr': 0.4807434380054474, 'hits@1,3,10': [0.3837186396121979, 0.5442699193954468, 0.6553611755371094], 'ndcg,@100': [0.569823501181482, 0.5435761567815486], 'male': 0.5579, 'rmsle': 0.7057, 'cor': 0.4936}}, train: {'mrr': 0.9997, 'cor': 0.5774, 'loss': 0.0531}
2022-12-02 18:22:06 - INFO - epoch: 44, valid: {2011: {'mrr': 0.47781214118003845, 'hits@1,3,10': [0.3801610469818115, 0.5411600470542908, 0.6528660655021667], 'ndcg,@100': [0.5673895639195652, 0.5412450401210452], 'male': 0.558, 'rmsle': 0.7057, 'cor': 0.4943}}, train: {'mrr': 0.9997, 'cor': 0.5775, 'loss': 0.0527}
2022-12-02 19:09:59 - INFO - epoch: 45, valid: {2011: {'mrr': 0.4824668765068054, 'hits@1,3,10': [0.38442298769950867, 0.5464964509010315, 0.6586859822273254], 'ndcg,@100': [0.5715489240711139, 0.5458663795793026], 'male': 0.5572, 'rmsle': 0.7066, 'cor': 0.4951}}, train: {'mrr': 0.9997, 'cor': 0.5774, 'loss': 0.0524}
2022-12-02 19:44:39 - INFO - epoch: 46, valid: {2011: {'mrr': 0.48461204767227173, 'hits@1,3,10': [0.3872404098510742, 0.5483587980270386, 0.6589605212211609], 'ndcg,@100': [0.5731777132916128, 0.5473857466058029], 'male': 0.5609, 'rmsle': 0.7079, 'cor': 0.4943}}, train: {'mrr': 0.9997, 'cor': 0.5778, 'loss': 0.0521}
2022-12-02 20:21:36 - INFO - epoch: 47, valid: {2011: {'mrr': 0.47839730978012085, 'hits@1,3,10': [0.38122355937957764, 0.5410764813423157, 0.6531108021736145], 'ndcg,@100': [0.5681107613587085, 0.5421814628169939], 'male': 0.5649, 'rmsle': 0.7163, 'cor': 0.4944}}, train: {'mrr': 0.9997, 'cor': 0.5786, 'loss': 0.0517}
